author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/299865204/;Москва;sale;flat;32;44;1;46.7;21500000;Покровское-Стрешнево;Строительный проезд;9С6;Трикотажная;Sky Garden
ID 17356233;unknown;https://www.cian.ru/sale/flat/303234658/;Москва;sale;flat;15;33;2;45.5;23000000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;
ASTERUS;representative_developer;https://www.cian.ru/sale/flat/302828206/;Москва;sale;flat;14;25;1;44.3;23527036;Покровское-Стрешнево;;;Тушинская;Алиа ЖК
Трансстройинвест;developer;https://www.cian.ru/sale/flat/303921201/;Москва;sale;flat;14;22;1;48.6;25876852;Останкинский;проезд Ольминского;4;ВДНХ;Сенатор
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/300208319/;Москва;sale;flat;19;29;2;60.0;26700000;Нагатино-Садовники;Варшавское шоссе;37Ак3;Нагатинская;Rotterdam
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302727288/;Москва;sale;flat;11;15;2;53.0;30500000;Аэропорт;Ленинградский проспект;36с39;Динамо;ВТБ Арена парк
Prime;real_estate_agent;https://www.cian.ru/sale/flat/294562801/;Москва;sale;flat;25;33;2;69.8;36800000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302620422/;Москва;sale;flat;11;12;2;77.0;64000000;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303779348/;Москва;sale;flat;8;14;2;99.9;113300000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/303778337/;Москва;sale;flat;9;14;2;99.9;118450000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Колди;developer;https://www.cian.ru/sale/flat/302241111/;Москва;sale;flat;12;21;1;38.59;11878377;Нижегородский;Автомобильный проезд;4;Калитники;N’ice Loft
Адресат;real_estate_agent;https://www.cian.ru/sale/flat/303608215/;Москва;sale;flat;18;33;2;57.0;16200000;Южное Бутово; Поляны;5Ак2;Улица Скобелевская;Столичные поляны
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/298496731/;Москва;sale;flat;14;19;1;29.0;16211000;Щукино; Ротмистрова;2;Октябрьское поле;Театральный квартал
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298484253/;Москва;sale;flat;3;14;1;38.8;16500000;Даниловский;проспект Лихачева;;ЗИЛ;Nagatino i-Land
MR Group;developer;https://www.cian.ru/sale/flat/298871546/;Москва;sale;flat;38;48;1;34.8;16542511;Покровское-Стрешнево;Вишневая ;7С128;Тушинская;Мультиквартал CITYZEN
Sezar Group;developer;https://www.cian.ru/sale/flat/303106303/;Москва;sale;flat;2;51;1;37.01;16839550;Хорошевский;2-й Хорошевский проезд;7С15;Хорошёвская;SEZAR CITY
ID 735280;unknown;https://www.cian.ru/sale/flat/297265242/;Москва;sale;flat;3;27;1;39.1;17100000;Щукино;1-й Пехотный переулок;2;Стрешнево;Trend
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301313976/;Москва;sale;flat;26;42;2;46.0;22500000;Котловка;Большая Черемушкинская ;25С14;Нагорная;Eniteo
Sezar Group;developer;https://www.cian.ru/sale/flat/303106768/;Москва;sale;flat;23;51;1;44.29;22942220;Хорошевский;2-й Хорошевский проезд;7С18;Хорошёвская;SEZAR CITY
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299110205/;Москва;sale;flat;7;11;1;39.8;24950000;Басманный; Казакова;7;Курская;KAZAKOV Grand Loft
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303964788/;Москва;sale;flat;5;9;2;68.8;26200000;Даниловский;Автозаводская ;вл23;ЗИЛ;Shagal
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296569807/;Москва;sale;flat;50;55;2;42.62;27500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297075052/;Москва;sale;flat;50;55;2;42.47;27500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
TOUCH;developer;https://www.cian.ru/sale/flat/302838389/;Москва;sale;flat;6;13;1;48.79;30444000;Южнопортовый;;к1;Дубровка;Шампайн ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297999260/;Москва;sale;flat;4;12;2;58.3;31000000;Хорошево-Мневники;Причальный проезд;10;Шелепиха;Level Причальный
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/304091290/;Москва;sale;flat;5;11;2;66.0;32500000;Лефортово; Золоторожский Вал;;Серп и Молот;Символ
Hutton Development;developer;https://www.cian.ru/sale/flat/303631394/;Москва;sale;flat;5;17;1;50.3;35000000;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
VOS HOD;developer;https://www.cian.ru/sale/flat/300560430/;Москва;sale;flat;9;17;1;69.5;39128500;Филевский парк; Василисы Кожиной;вл25/1;Филёвский парк;AHEAD
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/292133929/;Москва;sale;flat;3;5;2;41.0;40900000;Замоскворечье;Озерковская набережная;6;Новокузнецкая;Bogenhouse
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/301078527/;Москва;sale;flat;3;5;1;47.0;41670000;Замоскворечье;Озерковская набережная;6;Новокузнецкая;Bogenhouse
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297080776/;Москва;sale;flat;50;55;2;65.21;42000000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297716380/;Москва;sale;flat;36;53;2;78.0;45800000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302464388/;Москва;sale;flat;9;21;2;86.0;47300000;Хорошево-Мневники; Нижние Мневники;9;Терехово ;Остров
FORMA;developer;https://www.cian.ru/sale/flat/300120478/;Москва;sale;flat;11;33;2;58.74;49929000;Пресненский;к2.3;к2.3;Белорусская;Репаблик ЖК
Антон Ермолаев;realtor;https://www.cian.ru/sale/flat/304873265/;Москва;sale;flat;31;67;2;51.5;50990000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
FORMA;developer;https://www.cian.ru/sale/flat/298003712/;Москва;sale;flat;27;33;2;75.56;54596180;Пресненский;к2.3;к2.3;Белорусская;Репаблик ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298199191/;Москва;sale;flat;11;14;2;69.0;55000000;Раменки;проспект Генерала Дорохова;39к1В;Минская;Собрание клубных домов West Garden
Capital Group;developer;https://www.cian.ru/sale/flat/288136854/;Москва;sale;flat;54;85;2;83.3;66348255;Пресненский;1-й Красногвардейский проезд;21с2;Москва-Сити;МФК ОКО
Capital Group;developer;https://www.cian.ru/sale/flat/291360136/;Москва;sale;flat;41;85;2;92.6;69215790;Пресненский;1-й Красногвардейский проезд;21с2;Москва-Сити;МФК ОКО
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299294037/;Москва;sale;flat;2;6;2;80.0;80000000;Замоскворечье;Большой Ордынский переулок;4С4;Третьяковская;Собрание клубных домов ORDYNKA
СТ Тауэрс;developer;https://www.cian.ru/sale/flat/302833891/;Москва;sale;flat;44;66;2;84.4;80180000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
СТ Тауэрс;developer;https://www.cian.ru/sale/flat/302833894/;Москва;sale;flat;52;66;2;85.2;82644000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
СТ Тауэрс;developer;https://www.cian.ru/sale/flat/303534738/;Москва;sale;flat;42;78;2;76.7;84370000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
ANT Development;developer;https://www.cian.ru/sale/flat/303519353/;Москва;sale;flat;11;13;2;67.0;87461800;Дорогомилово;;3к3;Парк Победы;Виктори Парк Резиденсез ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298529365/;Москва;sale;flat;6;10;2;70.0;88000000;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
Сбербанк Капитал;developer;https://www.cian.ru/sale/flat/288177339/;Москва;sale;flat;1;7;2;105.2;110349560;Якиманка;Софийская набережная;36;Новокузнецкая;Резиденция 1864
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298529788/;Москва;sale;flat;10;12;2;97.9;130000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
VESPER;developer;https://www.cian.ru/sale/flat/272819965/;Москва;sale;flat;9;15;2;126.3;173610717;Пресненский; Костикова;4к4;Улица 1905 года;Lucky
VESPER;developer;https://www.cian.ru/sale/flat/289484543/;Москва;sale;flat;9;9;2;101.0;180790000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Hutton Development;developer;https://www.cian.ru/sale/flat/303616424/;Москва;sale;flat;4;6;2;101.7;219672000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
Группа Родина;developer;https://www.cian.ru/sale/flat/293200734/;Москва;sale;flat;3;13;1;37.3;11278100;; 1-я Ватутинская;14к1;Ольховая;Russian Design District
Главстрой;developer;https://www.cian.ru/sale/flat/296872054/;Москва;sale;flat;25;30;1;37.4;12904122;Рязанский;Рязанский проспект;;Окская;balance
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/303912449/;Москва;sale;flat;10;18;1;39.7;14486530;Соколиная гора;;;Соколиная гора;Семеновский Парк 2 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/298565482/;Москва;sale;flat;15;21;2;37.26;15800000;Хорошевский; Зорге;9к2;Полежаевская;Зорге 9
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/304087617/;Москва;sale;flat;10;12;2;52.5;17500000;Можайский; Гришина;23К6;Рабочий посёлок;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/280126556/;Москва;sale;flat;3;24;1;43.9;20365210;Савеловский;Старый Петровско-Разумовский проезд;1/23С5;Гражданская;Петровский парк II
Level Group;developer;https://www.cian.ru/sale/flat/303592000/;Москва;sale;flat;19;48;1;33.1;;Хорошево-Мневники;;;Народное Ополчение;Левел Звенигородская ЖК
Основа;developer;https://www.cian.ru/sale/flat/297547441/;Москва;sale;flat;26;31;1;43.3;21130400;Марфино;;к1;Улица Милашенкова;Вери ЖК
